Date,Predicted_Price
2025-05-16,0.18056407806680214
2025-05-17,0.334448505756355
2025-05-18,-0.11736664321561496
2025-05-19,-0.16095072945807345
2025-05-20,-0.014719269996609741
2025-05-21,-0.01312033964843516
2025-05-22,0.2016647559967697
2025-05-23,-0.09128462644848523
2025-05-24,0.10975469411010721
2025-05-25,0.19207214703250775
2025-05-26,-0.06540116123458589
2025-05-27,-0.24421517839140824
2025-05-28,0.12665084946007726
2025-05-29,-0.3825651967276463
2025-05-30,0.034419025584545425
2025-05-31,-0.28448228203143666
2025-06-01,0.10619863300913211
2025-06-02,0.25580025014550806
2025-06-03,-0.09839446356698532
2025-06-04,0.06604354029938642
2025-06-05,-0.4937640545102037
2025-06-06,0.07074526674497746
2025-06-07,-0.121389121218378
2025-06-08,0.2734884664279316
2025-06-09,0.4117276127428512
2025-06-10,0.32561580920300726
2025-06-11,-0.012314863632433483
2025-06-12,0.2041794483100765
2025-06-13,-0.22302269810683442
2025-06-14,-0.218210895026285
2025-06-15,0.2649263440262292
2025-06-16,0.04606332652398405
2025-06-17,0.29113184027976924
2025-06-18,-0.1751622559965654
2025-06-19,-0.1019355636162447
2025-06-20,0.08485488431114872
2025-06-21,-0.1299230442959178
2025-06-22,0.00040401415640648765
2025-06-23,-0.1893879772011649
2025-06-24,-0.1468740420174002
2025-06-25,0.39345374296592617
2025-06-26,-0.05002452831987699
2025-06-27,0.003317361464826254
2025-06-28,0.3012737086129648
2025-06-29,0.3391251133805068
2025-06-30,-0.19030880966979977
2025-07-01,0.022392923842193532
2025-07-02,-0.06551968952917851
2025-07-03,-0.03171286227988689
2025-07-04,0.0708414239590422
2025-07-05,0.147344741536194
2025-07-06,0.03556222796575235
2025-07-07,-0.06990011724762946
2025-07-08,-0.11979400216041051
2025-07-09,0.0037511367095966457
2025-07-10,-0.05895750681500313
2025-07-11,-0.17818655530538668
2025-07-12,-0.366452721678785
2025-07-13,-0.033026074286653974
2025-07-14,-0.10961983763324713
2025-07-15,0.4003985216147545
2025-07-16,0.014738601644517355
2025-07-17,-0.11936101057646178
2025-07-18,0.12300560241972346
2025-07-19,0.2231715220307542
2025-07-20,-0.2578891850764674
2025-07-21,0.09355461367974945
2025-07-22,-0.2385525083857713
2025-07-23,-0.009232123527937968
2025-07-24,0.2787252734940417
2025-07-25,-0.16664744780756052
2025-07-26,-0.12723088420554
2025-07-27,0.0054633478146682785
2025-07-28,-0.26220309142030956
2025-07-29,0.15821204217114818
2025-07-30,0.2415343392110874
2025-07-31,-0.2808649982215473
2025-08-01,-0.2269065014727048
2025-08-02,0.18885631734315816
2025-08-03,-0.10996290980830069
2025-08-04,-0.07676494076866516
2025-08-05,0.10422183283493498
2025-08-06,0.0699333018976219
2025-08-07,0.15181476650099118
2025-08-08,0.31285875444606726
2025-08-09,-0.14732052625113728
2025-08-10,0.11238206177821242
2025-08-11,0.13667015968356394
2025-08-12,-0.017941610363920477
2025-08-13,-0.3624965660852629
2025-08-14,0.1426925250254526
2025-08-15,-0.00701921738609036
2025-08-16,-0.4964367256532441
2025-08-17,0.07913834109336977
2025-08-18,-0.33975292037946725
2025-08-19,0.05701112941114732
2025-08-20,-0.1442966825122393
2025-08-21,0.08890326336429498
2025-08-22,0.270513568883195
2025-08-23,0.11451230550400351
2025-08-24,0.19715979728267052
2025-08-25,-0.10629357184702795
2025-08-26,-0.34635983033948303
2025-08-27,-0.0738263799426247
2025-08-28,-0.2655134596872897
2025-08-29,0.1262812005504332
2025-08-30,-0.18519377061581754
2025-08-31,0.38137506326214426
2025-09-01,0.10283689392673327
2025-09-02,-0.09326277821892559
2025-09-03,-0.17247631927203366
2025-09-04,-0.6454517208544569
2025-09-05,0.005113756950976283
2025-09-06,0.23236137926303155
2025-09-07,-0.02077075852382151
2025-09-08,0.1167932377456302
2025-09-09,-0.12038380731344563
2025-09-10,0.3209252272169146
2025-09-11,-0.08243880169632002
2025-09-12,0.13497594184097614
2025-09-13,-0.12499282570291616
2025-09-14,-0.0025535336134361315
2025-09-15,-0.24231558729768735
2025-09-16,-0.02708759979125916
2025-09-17,-0.15092220614365617
2025-09-18,-0.26125861095610065
2025-09-19,0.5853833464254651
2025-09-20,0.1662025050844531
2025-09-21,0.36661917824887175
2025-09-22,0.027352833551940688
2025-09-23,0.09734125231534997
2025-09-24,0.031111024421182708
2025-09-25,0.28256831386156467
2025-09-26,-0.31874607794708487
2025-09-27,-0.3307355052143228
2025-09-28,-0.07419301397654018
2025-09-29,0.02464440436714932
2025-09-30,0.16748714864645678
2025-10-01,0.11821379763892348
2025-10-02,0.162067294895521
2025-10-03,0.277292834026904
2025-10-04,-0.07118513890081934
2025-10-05,-0.22673051608648573
2025-10-06,0.14744654797106516
2025-10-07,-0.2181106866011904
2025-10-08,0.08940238979133101
2025-10-09,-0.053440628126185725
2025-10-10,-0.24519857570767817
2025-10-11,0.00495162655665822
2025-10-12,0.2393131392117705
2025-10-13,-0.18590004980248756
2025-10-14,-0.2471820740061454
2025-10-15,0.06214210851814704
2025-10-16,-0.09389077887012268
2025-10-17,-0.3646573734574476
2025-10-18,0.2712055215040447
2025-10-19,0.10537040906784279
2025-10-20,-0.21527522427516207
2025-10-21,0.20734188468707818
2025-10-22,-0.009720586061515058
2025-10-23,0.010665308714938737
2025-10-24,-0.039030433416170664
2025-10-25,0.133025068213543
2025-10-26,0.4045540514332213
2025-10-27,-0.22002016169119762
2025-10-28,-0.1787252054507256
2025-10-29,0.017403534454250087
2025-10-30,-0.025526356248113946
2025-10-31,-0.17996574186068032
2025-11-01,0.12009923222099535
